source_path,file_type,contains_timestamp,contains_packet_order,contains_bin_id,contains_row_id,contains_split_label,contains_support_id,contains_eval_id,contains_attack_family,contains_capture_id,usable_for_temporal_split,usable_for_leakage_audit,notes
runs/modern_tabular_manifest.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/original100_fewshot_official_control_2026-04-22/config.json,json,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/original100_fewshot_official_control_2026-04-22/official_control_manifest.json,json,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/original100_fewshot_official_control_2026-04-22/run_spec.json,json,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/paper_handoffs/2026-04-09/paper_asset_manifest_2026-04-09.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/paper_handoffs/2026-04-09/paper_asset_manifest_2026-04-09.md,md,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/paper_handoffs/2026-04-11/v15_file_collection_manifest.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/prism_handoffs/2026-04-08/prism_paper_revision_pack_2026-04-08/figures/figure_manifest.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/prism_handoffs/2026-04-08/prism_paper_revision_pack_2026-04-08/manifest.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/prism_handoffs/fewshot_dataset_split_budget_summary_2026-04-25.csv,csv,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/problem_reframing_2022_2026_acceptance_2026-05-17/manifest.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/problem_reframing_2022_2026_acceptance_2026-05-17/source_report_metadata.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/readable_pdf_draft_2026-05-10/manifest.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/second_environment_botiot_feasibility_2026-04-17/config.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/second_environment_botiot_feasibility_2026-04-17/run_spec.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/second_environment_botiot_feasibility_2026-04-20/config.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/second_environment_botiot_feasibility_2026-04-20/run_spec.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/second_environment_botiot_smoke_2026-04-20/config.json,json,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/second_environment_botiot_smoke_2026-04-20/run_spec.json,json,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/second_environment_botiot_smoke_2026-04-20/split_summary.csv,csv,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/second_environment_botiot_split_gate_2026-04-20/config.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/second_environment_botiot_split_gate_2026-04-20/run_spec.json,json,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/second_environment_botiot_split_gate_2026-04-20/split_candidates.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/second_environment_botiot_split_gate_2026-04-20/split_gate_report.json,json,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/second_environment_toniot_coupling_probe_2026-04-21/config.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/second_environment_toniot_coupling_probe_2026-04-21/run_spec.json,json,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/second_environment_toniot_intake_2026-04-20/config.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/second_environment_toniot_intake_2026-04-20/run_spec.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/second_environment_toniot_intake_2026-04-20_b/config.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/second_environment_toniot_intake_2026-04-20_b/run_spec.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/second_environment_toniot_object_prerun_2026-04-20_b/config.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/second_environment_toniot_object_prerun_2026-04-20_b/run_spec.json,json,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/second_environment_toniot_object_prerun_2026-04-20_b/split_used_summary.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/second_environment_toniot_object_prerun_2026-04-21_engineering_smoke/config.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/second_environment_toniot_object_prerun_2026-04-21_engineering_smoke/run_spec.json,json,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/second_environment_toniot_object_prerun_2026-04-21_engineering_smoke/split_used_summary.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/second_environment_toniot_object_prerun_2026-04-21_stability/config.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/second_environment_toniot_object_prerun_2026-04-21_stability/run_spec.json,json,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/second_environment_toniot_object_prerun_2026-04-21_stability/split_used_summary.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/second_environment_toniot_precheck_2026-04-20/config.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/second_environment_toniot_precheck_2026-04-20/run_spec.json,json,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/second_environment_toniot_precheck_2026-04-20/split_manifest.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/second_environment_toniot_smoke_2026-04-20/config.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/second_environment_toniot_smoke_2026-04-20/run_spec.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/second_environment_toniot_smoke_2026-04-20/split_summary.csv,csv,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/second_environment_toniot_threshold_sensitivity_2026-04-21/config.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/second_environment_toniot_threshold_sensitivity_2026-04-21/run_spec.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/second_environment_toniot_threshold_sensitivity_2026-04-21/threshold_sensitivity_results.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/second_environment_toniot_threshold_sensitivity_2026-04-21/threshold_tie_profile.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/submission_asset_pack_2026-05-04/asset_manifest.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/submission_formatting_audit_2026-05-08/figure_asset_pack_plan.md,md,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
