route,epoch,loss,ce,supcon,rex,held_value
H2_c1_supcon_proto,11,0.5477575229273902,0.03866543579432699,5.090920739703709,0.0,domotic-monitor
H2_c1_supcon_proto,12,0.5445952746603224,0.035768480143613286,5.0882679091559515,0.0,domotic-monitor
H2_c1_supcon_proto,13,0.5421452456050448,0.03322015319847398,5.089250829484728,0.0,domotic-monitor
H2_c1_supcon_proto,14,0.5396058493190341,0.030640217579073377,5.08965622054206,0.0,domotic-monitor
H2_c1_supcon_proto,15,0.5372896856731839,0.028565508727398183,5.087241702609592,0.0,domotic-monitor
H2_c1_supcon_proto,16,0.5354750586880578,0.026605345412260957,5.088697009616428,0.0,domotic-monitor
H2_c1_supcon_proto,17,0.5335428201489978,0.024837956349882815,5.08704858356052,0.0,domotic-monitor
H2_c1_supcon_proto,18,0.5320820411046346,0.023167660356395774,5.089143726560804,0.0,domotic-monitor
H2_c1_supcon_proto,19,0.5304482612344954,0.021600563182599015,5.088476896286011,0.0,domotic-monitor
H2_c1_supcon_proto,20,0.5291813015937805,0.02031367737799883,5.08867613474528,0.0,domotic-monitor
H2_c1_supcon_proto,21,0.5277275956339307,0.018999244862546522,5.0872833198971215,0.0,domotic-monitor
H2_c1_supcon_proto,22,0.5266168481773801,0.017924686272939045,5.086921400494045,0.0,domotic-monitor
H2_c1_supcon_proto,23,0.5257768465412987,0.016842527728941705,5.089343150456746,0.0,domotic-monitor
H3_c1_supcon_rex_proto,0,0.6996433536211649,0.12210080151756604,5.3392608695560035,0.17446583300766683,domotic-monitor
H3_c1_supcon_rex_proto,1,0.6742118000984192,0.10520839070280393,5.185849375194973,0.20167382280002735,domotic-monitor
H3_c1_supcon_rex_proto,2,0.6711380812856886,0.09594166071878539,5.152335564295451,0.23985142110743457,domotic-monitor
H3_c1_supcon_rex_proto,3,0.6522375345230103,0.08987633594208294,5.133746491538154,0.19594619474001876,domotic-monitor
H3_c1_supcon_rex_proto,4,0.6393086512883505,0.08451462412873904,5.124999576144749,0.16917622728983084,domotic-monitor
H3_c1_supcon_rex_proto,5,0.6287237074640062,0.08021945961647564,5.113785929150051,0.14850251755585,domotic-monitor
H3_c1_supcon_rex_proto,6,0.6215648584895663,0.07735900498098797,5.1065900855594215,0.1341873306941529,domotic-monitor
H3_c1_supcon_rex_proto,7,0.6262886159949832,0.07378366382585631,5.10232581032647,0.16908946802929373,domotic-monitor
H3_c1_supcon_rex_proto,8,0.612276918358273,0.07061831239196989,5.099685298071967,0.12676022429433134,domotic-monitor
H3_c1_supcon_rex_proto,9,0.5921537710560693,0.0678912525375684,5.096918662389119,0.058282515898705846,domotic-monitor
H3_c1_supcon_rex_proto,10,0.6066949632432725,0.06553377107613617,5.095643387900458,0.12638740233321893,domotic-monitor
H3_c1_supcon_rex_proto,11,0.5949400828944312,0.06260636904173428,5.09561284383138,0.09108967273722454,domotic-monitor
H3_c1_supcon_rex_proto,12,0.5885302027066549,0.060202391197284065,5.092217365900676,0.07642425710542335,domotic-monitor
H3_c1_supcon_rex_proto,13,0.5804900493886735,0.05802599526941776,5.092960278193156,0.052671990428886296,domotic-monitor
H3_c1_supcon_rex_proto,14,0.5826557013723586,0.055637755948636264,5.092828141318427,0.07094043761895187,domotic-monitor
H3_c1_supcon_rex_proto,15,0.5734288162655301,0.05363215050763554,5.090046167373657,0.043168127824982444,domotic-monitor
H3_c1_supcon_rex_proto,16,0.5641960667239295,0.051757523583041296,5.091384940677219,0.013200154456474896,domotic-monitor
H3_c1_supcon_rex_proto,17,0.5620560877852969,0.050050431655512914,5.089055140813191,0.012400497970197143,domotic-monitor
H3_c1_supcon_rex_proto,18,0.5662441717253791,0.04831017657286591,5.090918805864122,0.035368416811050137,domotic-monitor
H3_c1_supcon_rex_proto,19,0.5664442678292593,0.04649150516423914,5.090117851893107,0.04376384229463939,domotic-monitor
H3_c1_supcon_rex_proto,20,0.5615672535366483,0.04486127673751778,5.090212000740899,0.0307390757326276,domotic-monitor
H3_c1_supcon_rex_proto,21,0.5566956235302819,0.04313130324913396,5.088735527462429,0.01876298452680203,domotic-monitor
H3_c1_supcon_rex_proto,22,0.5573205649852753,0.041702622547745705,5.088312413957384,0.0271467450908555,domotic-monitor
H3_c1_supcon_rex_proto,23,0.5574070248338912,0.04014633740815851,5.090649021996392,0.03278309097711624,domotic-monitor
H4_c1_supcon_rex_proto_selective_budget,0,0.6996433536211649,0.12210080151756604,5.3392608695560035,0.17446583300766683,domotic-monitor
H4_c1_supcon_rex_proto_selective_budget,1,0.6742118000984192,0.10520839070280393,5.185849375194973,0.20167382280002735,domotic-monitor
H4_c1_supcon_rex_proto_selective_budget,2,0.6711380812856886,0.09594166071878539,5.152335564295451,0.23985142110743457,domotic-monitor
H4_c1_supcon_rex_proto_selective_budget,3,0.6522375345230103,0.08987633594208294,5.133746491538154,0.19594619474001876,domotic-monitor
H4_c1_supcon_rex_proto_selective_budget,4,0.6393086512883505,0.08451462412873904,5.124999576144749,0.16917622728983084,domotic-monitor
H4_c1_supcon_rex_proto_selective_budget,5,0.6287237074640062,0.08021945961647564,5.113785929150051,0.14850251755585,domotic-monitor
H4_c1_supcon_rex_proto_selective_budget,6,0.6215648584895663,0.07735900498098797,5.1065900855594215,0.1341873306941529,domotic-monitor
H4_c1_supcon_rex_proto_selective_budget,7,0.6262886159949832,0.07378366382585631,5.10232581032647,0.16908946802929373,domotic-monitor
H4_c1_supcon_rex_proto_selective_budget,8,0.612276918358273,0.07061831239196989,5.099685298071967,0.12676022429433134,domotic-monitor
H4_c1_supcon_rex_proto_selective_budget,9,0.5921537710560693,0.0678912525375684,5.096918662389119,0.058282515898705846,domotic-monitor
H4_c1_supcon_rex_proto_selective_budget,10,0.6066949632432725,0.06553377107613617,5.095643387900458,0.12638740233321893,domotic-monitor
H4_c1_supcon_rex_proto_selective_budget,11,0.5949400828944312,0.06260636904173428,5.09561284383138,0.09108967273722454,domotic-monitor
H4_c1_supcon_rex_proto_selective_budget,12,0.5885302027066549,0.060202391197284065,5.092217365900676,0.07642425710542335,domotic-monitor
H4_c1_supcon_rex_proto_selective_budget,13,0.5804900493886735,0.05802599526941776,5.092960278193156,0.052671990428886296,domotic-monitor
H4_c1_supcon_rex_proto_selective_budget,14,0.5826557013723586,0.055637755948636264,5.092828141318427,0.07094043761895187,domotic-monitor
H4_c1_supcon_rex_proto_selective_budget,15,0.5734288162655301,0.05363215050763554,5.090046167373657,0.043168127824982444,domotic-monitor
H4_c1_supcon_rex_proto_selective_budget,16,0.5641960667239295,0.051757523583041296,5.091384940677219,0.013200154456474896,domotic-monitor
H4_c1_supcon_rex_proto_selective_budget,17,0.5620560877852969,0.050050431655512914,5.089055140813191,0.012400497970197143,domotic-monitor
H4_c1_supcon_rex_proto_selective_budget,18,0.5662441717253791,0.04831017657286591,5.090918805864122,0.035368416811050137,domotic-monitor
H4_c1_supcon_rex_proto_selective_budget,19,0.5664442678292593,0.04649150516423914,5.090117851893107,0.04376384229463939,domotic-monitor
H4_c1_supcon_rex_proto_selective_budget,20,0.5615672535366483,0.04486127673751778,5.090212000740899,0.0307390757326276,domotic-monitor
H4_c1_supcon_rex_proto_selective_budget,21,0.5566956235302819,0.04313130324913396,5.088735527462429,0.01876298452680203,domotic-monitor
H4_c1_supcon_rex_proto_selective_budget,22,0.5573205649852753,0.041702622547745705,5.088312413957384,0.0271467450908555,domotic-monitor
H4_c1_supcon_rex_proto_selective_budget,23,0.5574070248338912,0.04014633740815851,5.090649021996392,0.03278309097711624,domotic-monitor
H1_c1_mlp_ce,0,0.046969066891405314,0.046969066891405314,0.0,0.0,combined-cycle
H1_c1_mlp_ce,1,0.039419643063512116,0.039419643063512116,0.0,0.0,combined-cycle
H1_c1_mlp_ce,2,0.03594490440769328,0.03594490440769328,0.0,0.0,combined-cycle
H1_c1_mlp_ce,3,0.03295005806204346,0.03295005806204346,0.0,0.0,combined-cycle
H1_c1_mlp_ce,4,0.03060464643769794,0.03060464643769794,0.0,0.0,combined-cycle
H1_c1_mlp_ce,5,0.02812345056898064,0.02812345056898064,0.0,0.0,combined-cycle
H1_c1_mlp_ce,6,0.02605389493207137,0.02605389493207137,0.0,0.0,combined-cycle
H1_c1_mlp_ce,7,0.02419345856954654,0.02419345856954654,0.0,0.0,combined-cycle
H1_c1_mlp_ce,8,0.02232573057214419,0.02232573057214419,0.0,0.0,combined-cycle
H1_c1_mlp_ce,9,0.02061205579795771,0.02061205579795771,0.0,0.0,combined-cycle
H1_c1_mlp_ce,10,0.018828759694264993,0.018828759694264993,0.0,0.0,combined-cycle
H1_c1_mlp_ce,11,0.01767180606515871,0.01767180606515871,0.0,0.0,combined-cycle
H1_c1_mlp_ce,12,0.01615543446193139,0.01615543446193139,0.0,0.0,combined-cycle
H1_c1_mlp_ce,13,0.014947145090748867,0.014947145090748867,0.0,0.0,combined-cycle
H1_c1_mlp_ce,14,0.013960032568623623,0.013960032568623623,0.0,0.0,combined-cycle
H1_c1_mlp_ce,15,0.012995183519605134,0.012995183519605134,0.0,0.0,combined-cycle
H1_c1_mlp_ce,16,0.012106003757152293,0.012106003757152293,0.0,0.0,combined-cycle
H1_c1_mlp_ce,17,0.011379310964710183,0.011379310964710183,0.0,0.0,combined-cycle
H1_c1_mlp_ce,18,0.010587507522561483,0.010587507522561483,0.0,0.0,combined-cycle
H1_c1_mlp_ce,19,0.009905294411712222,0.009905294411712222,0.0,0.0,combined-cycle
H1_c1_mlp_ce,20,0.009338836573685208,0.009338836573685208,0.0,0.0,combined-cycle
H1_c1_mlp_ce,21,0.00878365027407805,0.00878365027407805,0.0,0.0,combined-cycle
H1_c1_mlp_ce,22,0.00817154572966198,0.00817154572966198,0.0,0.0,combined-cycle
H1_c1_mlp_ce,23,0.007780157236589326,0.007780157236589326,0.0,0.0,combined-cycle
H2_c1_supcon_proto,0,0.5837814211845398,0.05455445208483272,5.292269574271308,0.0,combined-cycle
H2_c1_supcon_proto,1,0.5617377724912431,0.04595668469038275,5.157810820473565,0.0,combined-cycle
H2_c1_supcon_proto,2,0.5532820257875655,0.03987781475815508,5.13404205110338,0.0,combined-cycle
H2_c1_supcon_proto,3,0.5476087232430776,0.035531555923322834,5.120771567026774,0.0,combined-cycle
H2_c1_supcon_proto,4,0.5439753284056982,0.032765230577852994,5.112100945578681,0.0,combined-cycle
H2_c1_supcon_proto,5,0.5409524291753769,0.030086088822119765,5.108663373523289,0.0,combined-cycle
H2_c1_supcon_proto,6,0.5385219107071558,0.027943729216025934,5.1057816876305475,0.0,combined-cycle
H2_c1_supcon_proto,7,0.5360856668816673,0.026015035497645538,5.1007062329186335,0.0,combined-cycle
H2_c1_supcon_proto,8,0.5342172980308533,0.024099683802988794,5.101176023483276,0.0,combined-cycle
H2_c1_supcon_proto,9,0.5323966410424974,0.02233654705600606,5.10060093137953,0.0,combined-cycle
H2_c1_supcon_proto,10,0.5306856946812736,0.02051331578857369,5.101723697450426,0.0,combined-cycle
H2_c1_supcon_proto,11,0.5294508834679922,0.019317641854286194,5.101332267125447,0.0,combined-cycle
H2_c1_supcon_proto,12,0.5280711750189463,0.017745981148133676,5.103251854578654,0.0,combined-cycle
H2_c1_supcon_proto,13,0.5265848106808133,0.01645892108273175,5.1012588077121315,0.0,combined-cycle
H2_c1_supcon_proto,14,0.5256689753797319,0.01541664782497618,5.102523114946154,0.0,combined-cycle
H2_c1_supcon_proto,15,0.5244014494948916,0.014352456563048892,5.100489854812622,0.0,combined-cycle
H2_c1_supcon_proto,16,0.5234231584601932,0.013381165297081074,5.100419759750366,0.0,combined-cycle
H2_c1_supcon_proto,17,0.5224531524711185,0.012594209104362462,5.098589314354791,0.0,combined-cycle
H2_c1_supcon_proto,18,0.5219008839792676,0.01172220396498839,5.101786692937215,0.0,combined-cycle
H2_c1_supcon_proto,19,0.5210582100682788,0.010976495324737497,5.100816938612196,0.0,combined-cycle
H2_c1_supcon_proto,20,0.5201754752132628,0.010343571762657829,5.0983190006679955,0.0,combined-cycle
H2_c1_supcon_proto,21,0.5198231985171636,0.00974501330508954,5.100781838099162,0.0,combined-cycle
H2_c1_supcon_proto,22,0.5191679613457786,0.009046711648503939,5.101212369071113,0.0,combined-cycle
H2_c1_supcon_proto,23,0.5186826785405477,0.008614341702519191,5.10068326526218,0.0,combined-cycle
H3_c1_supcon_rex_proto,0,0.6412073936727312,0.05622507300641802,5.3226408163706465,0.21087293311325084,combined-cycle
H3_c1_supcon_rex_proto,1,0.6192594965298971,0.05114621524181631,5.169415738847521,0.20468671397581298,combined-cycle
H3_c1_supcon_rex_proto,2,0.5810230705473158,0.046538097163041435,5.145303434795803,0.07981847602554303,combined-cycle
H3_c1_supcon_rex_proto,3,0.5962687763902876,0.0429683489104112,5.134106847974989,0.1595589054842195,combined-cycle
H3_c1_supcon_rex_proto,4,0.5891571177376641,0.04090747837391165,5.125796000162761,0.14268011392313282,combined-cycle
H3_c1_supcon_rex_proto,5,0.5667347808678945,0.038949183084898524,5.119873497221205,0.06319291287667915,combined-cycle
H3_c1_supcon_rex_proto,6,0.5636670688788096,0.03785727059261666,5.114177174038357,0.05756823515361652,combined-cycle
H3_c1_supcon_rex_proto,7,0.5615114801459842,0.03700101737760835,5.107657061682807,0.05497900400460923,combined-cycle
H3_c1_supcon_rex_proto,8,0.5468277566962771,0.036144562996923923,5.10680169529385,1.203781529410561e-05,combined-cycle
H3_c1_supcon_rex_proto,9,0.5584772957695855,0.03533141346027454,5.104470094045003,0.05079548288202002,combined-cycle
H3_c1_supcon_rex_proto,10,0.5687955220540365,0.034280433940390743,5.104937156041463,0.09608545814540372,combined-cycle
H3_c1_supcon_rex_proto,11,0.5442594587802887,0.033855660197635494,5.104012727737427,1.0059489341074368e-05,combined-cycle
H3_c1_supcon_rex_proto,12,0.553980635272132,0.03267441441615423,5.105420748392741,0.04305653121410716,combined-cycle
H3_c1_supcon_rex_proto,13,0.5520922144254049,0.03191476460132334,5.103074789047241,0.03947987703158004,combined-cycle
H3_c1_supcon_rex_proto,14,0.5510173969798617,0.03130245446744892,5.104113022486369,0.037214542893656874,combined-cycle
H3_c1_supcon_rex_proto,15,0.5407612058851454,0.030562922565473452,5.101961533228557,8.404505428592933e-06,combined-cycle
H3_c1_supcon_rex_proto,16,0.5400465048021741,0.029872283856901858,5.101722002029419,8.009938937902916e-06,combined-cycle
H3_c1_supcon_rex_proto,17,0.5393827756245931,0.02940126011768977,5.099796136220296,7.57060262104561e-06,combined-cycle
H3_c1_supcon_rex_proto,18,0.5389417111873627,0.0286488336407476,5.102910916010539,7.123863320480774e-06,combined-cycle
H3_c1_supcon_rex_proto,19,0.5464553121063445,0.028028008941974904,5.101834297180176,0.03297539793617135,combined-cycle
H3_c1_supcon_rex_proto,20,0.5450925363434685,0.027455983476506338,5.099181758032905,0.03087342313652799,combined-cycle
H3_c1_supcon_rex_proto,21,0.5368995583719678,0.026733940053317282,5.101640939712524,6.085830288308595e-06,combined-cycle
H3_c1_supcon_rex_proto,22,0.5432026551829444,0.025834007292158075,5.102064927419026,0.02864853041150026,combined-cycle
H3_c1_supcon_rex_proto,23,0.5422013203303019,0.02536955972512563,5.101557228300306,0.026704114645857164,combined-cycle
H4_c1_supcon_rex_proto_selective_budget,0,0.6412073936727312,0.05622507300641802,5.3226408163706465,0.21087293311325084,combined-cycle
H4_c1_supcon_rex_proto_selective_budget,1,0.6192594965298971,0.05114621524181631,5.169415738847521,0.20468671397581298,combined-cycle
H4_c1_supcon_rex_proto_selective_budget,2,0.5810230705473158,0.046538097163041435,5.145303434795803,0.07981847602554303,combined-cycle
H4_c1_supcon_rex_proto_selective_budget,3,0.5962687763902876,0.0429683489104112,5.134106847974989,0.1595589054842195,combined-cycle
H4_c1_supcon_rex_proto_selective_budget,4,0.5891571177376641,0.04090747837391165,5.125796000162761,0.14268011392313282,combined-cycle
H4_c1_supcon_rex_proto_selective_budget,5,0.5667347808678945,0.038949183084898524,5.119873497221205,0.06319291287667915,combined-cycle
H4_c1_supcon_rex_proto_selective_budget,6,0.5636670688788096,0.03785727059261666,5.114177174038357,0.05756823515361652,combined-cycle
H4_c1_supcon_rex_proto_selective_budget,7,0.5615114801459842,0.03700101737760835,5.107657061682807,0.05497900400460923,combined-cycle
H4_c1_supcon_rex_proto_selective_budget,8,0.5468277566962771,0.036144562996923923,5.10680169529385,1.203781529410561e-05,combined-cycle
H4_c1_supcon_rex_proto_selective_budget,9,0.5584772957695855,0.03533141346027454,5.104470094045003,0.05079548288202002,combined-cycle
H4_c1_supcon_rex_proto_selective_budget,10,0.5687955220540365,0.034280433940390743,5.104937156041463,0.09608545814540372,combined-cycle
H4_c1_supcon_rex_proto_selective_budget,11,0.5442594587802887,0.033855660197635494,5.104012727737427,1.0059489341074368e-05,combined-cycle
H4_c1_supcon_rex_proto_selective_budget,12,0.553980635272132,0.03267441441615423,5.105420748392741,0.04305653121410716,combined-cycle
H4_c1_supcon_rex_proto_selective_budget,13,0.5520922144254049,0.03191476460132334,5.103074789047241,0.03947987703158004,combined-cycle
H4_c1_supcon_rex_proto_selective_budget,14,0.5510173969798617,0.03130245446744892,5.104113022486369,0.037214542893656874,combined-cycle
H4_c1_supcon_rex_proto_selective_budget,15,0.5407612058851454,0.030562922565473452,5.101961533228557,8.404505428592933e-06,combined-cycle
H4_c1_supcon_rex_proto_selective_budget,16,0.5400465048021741,0.029872283856901858,5.101722002029419,8.009938937902916e-06,combined-cycle
H4_c1_supcon_rex_proto_selective_budget,17,0.5393827756245931,0.02940126011768977,5.099796136220296,7.57060262104561e-06,combined-cycle
H4_c1_supcon_rex_proto_selective_budget,18,0.5389417111873627,0.0286488336407476,5.102910916010539,7.123863320480774e-06,combined-cycle
H4_c1_supcon_rex_proto_selective_budget,19,0.5464553121063445,0.028028008941974904,5.101834297180176,0.03297539793617135,combined-cycle
H4_c1_supcon_rex_proto_selective_budget,20,0.5450925363434685,0.027455983476506338,5.099181758032905,0.03087342313652799,combined-cycle
H4_c1_supcon_rex_proto_selective_budget,21,0.5368995583719678,0.026733940053317282,5.101640939712524,6.085830288308595e-06,combined-cycle
H4_c1_supcon_rex_proto_selective_budget,22,0.5432026551829444,0.025834007292158075,5.102064927419026,0.02864853041150026,combined-cycle
H4_c1_supcon_rex_proto_selective_budget,23,0.5422013203303019,0.02536955972512563,5.101557228300306,0.026704114645857164,combined-cycle
H1_c1_mlp_ce,0,0.10531526803970337,0.10531526803970337,0.0,0.0,iotsim-ip-camera-street
H1_c1_mlp_ce,1,0.08788686369856198,0.08788686369856198,0.0,0.0,iotsim-ip-camera-street
H1_c1_mlp_ce,2,0.07964440704219872,0.07964440704219872,0.0,0.0,iotsim-ip-camera-street
H1_c1_mlp_ce,3,0.07350141410198477,0.07350141410198477,0.0,0.0,iotsim-ip-camera-street
H1_c1_mlp_ce,4,0.06733180975748433,0.06733180975748433,0.0,0.0,iotsim-ip-camera-street
H1_c1_mlp_ce,5,0.061606866824958056,0.061606866824958056,0.0,0.0,iotsim-ip-camera-street
H1_c1_mlp_ce,6,0.056924253702163696,0.056924253702163696,0.0,0.0,iotsim-ip-camera-street
H1_c1_mlp_ce,7,0.051884524524211884,0.051884524524211884,0.0,0.0,iotsim-ip-camera-street
H1_c1_mlp_ce,8,0.047513732893599406,0.047513732893599406,0.0,0.0,iotsim-ip-camera-street
H1_c1_mlp_ce,9,0.04371577211552196,0.04371577211552196,0.0,0.0,iotsim-ip-camera-street
H1_c1_mlp_ce,10,0.04034928811921014,0.04034928811921014,0.0,0.0,iotsim-ip-camera-street
H1_c1_mlp_ce,11,0.03690900363855892,0.03690900363855892,0.0,0.0,iotsim-ip-camera-street
H1_c1_mlp_ce,12,0.034041966829035014,0.034041966829035014,0.0,0.0,iotsim-ip-camera-street
H1_c1_mlp_ce,13,0.03153700919614898,0.03153700919614898,0.0,0.0,iotsim-ip-camera-street
H1_c1_mlp_ce,14,0.029025814289020166,0.029025814289020166,0.0,0.0,iotsim-ip-camera-street
H1_c1_mlp_ce,15,0.026956570024291675,0.026956570024291675,0.0,0.0,iotsim-ip-camera-street
H1_c1_mlp_ce,16,0.025065672790838614,0.025065672790838614,0.0,0.0,iotsim-ip-camera-street
H1_c1_mlp_ce,17,0.023357024209366903,0.023357024209366903,0.0,0.0,iotsim-ip-camera-street
H1_c1_mlp_ce,18,0.021739480396111805,0.021739480396111805,0.0,0.0,iotsim-ip-camera-street
H1_c1_mlp_ce,19,0.020232496576176748,0.020232496576176748,0.0,0.0,iotsim-ip-camera-street
H1_c1_mlp_ce,20,0.019004474238802988,0.019004474238802988,0.0,0.0,iotsim-ip-camera-street
H1_c1_mlp_ce,21,0.017737361395524606,0.017737361395524606,0.0,0.0,iotsim-ip-camera-street
H1_c1_mlp_ce,22,0.016715226229280233,0.016715226229280233,0.0,0.0,iotsim-ip-camera-street
H1_c1_mlp_ce,23,0.015701219129065674,0.015701219129065674,0.0,0.0,iotsim-ip-camera-street
H2_c1_supcon_proto,0,0.6483880943722196,0.11712242869867219,5.312656535042657,0.0,iotsim-ip-camera-street
H2_c1_supcon_proto,1,0.6123746799098121,0.09574746009376314,5.166272083918254,0.0,iotsim-ip-camera-street
H2_c1_supcon_proto,2,0.5966750979423523,0.08375870705478722,5.1291637950473365,0.0,iotsim-ip-camera-street
H2_c1_supcon_proto,3,0.5873599151770273,0.07643892077936067,5.1092098289065895,0.0,iotsim-ip-camera-street
H2_c1_supcon_proto,4,0.5800802542103661,0.0697494519667493,5.103307988908556,0.0,iotsim-ip-camera-street
H2_c1_supcon_proto,5,0.5737597280078464,0.06385952772365676,5.099001884460449,0.0,iotsim-ip-camera-street
H2_c1_supcon_proto,6,0.5683905647860633,0.059056193050411016,5.093343602286445,0.0,iotsim-ip-camera-street
H2_c1_supcon_proto,7,0.5630122555626763,0.053850779516829386,5.091614696714613,0.0,iotsim-ip-camera-street
H2_c1_supcon_proto,8,0.558499836259418,0.04940984108381801,5.090899811850654,0.0,iotsim-ip-camera-street
H2_c1_supcon_proto,9,0.5545560518900553,0.045590467751026154,5.089655717213948,0.0,iotsim-ip-camera-street
H2_c1_supcon_proto,10,0.5512083305252923,0.04221597903718551,5.089923434787327,0.0,iotsim-ip-camera-street
H2_c1_supcon_proto,11,0.5477575229273902,0.03866543579432699,5.090920739703709,0.0,iotsim-ip-camera-street
H2_c1_supcon_proto,12,0.5445952746603224,0.035768480143613286,5.0882679091559515,0.0,iotsim-ip-camera-street
H2_c1_supcon_proto,13,0.5421452456050448,0.03322015319847398,5.089250829484728,0.0,iotsim-ip-camera-street
H2_c1_supcon_proto,14,0.5396058493190341,0.030640217579073377,5.08965622054206,0.0,iotsim-ip-camera-street
H2_c1_supcon_proto,15,0.5372896856731839,0.028565508727398183,5.087241702609592,0.0,iotsim-ip-camera-street
H2_c1_supcon_proto,16,0.5354750586880578,0.026605345412260957,5.088697009616428,0.0,iotsim-ip-camera-street
H2_c1_supcon_proto,17,0.5335428201489978,0.024837956349882815,5.08704858356052,0.0,iotsim-ip-camera-street
H2_c1_supcon_proto,18,0.5320820411046346,0.023167660356395774,5.089143726560804,0.0,iotsim-ip-camera-street
H2_c1_supcon_proto,19,0.5304482612344954,0.021600563182599015,5.088476896286011,0.0,iotsim-ip-camera-street
H2_c1_supcon_proto,20,0.5291813015937805,0.02031367737799883,5.08867613474528,0.0,iotsim-ip-camera-street
H2_c1_supcon_proto,21,0.5277275956339307,0.018999244862546522,5.0872833198971215,0.0,iotsim-ip-camera-street
H2_c1_supcon_proto,22,0.5266168481773801,0.017924686272939045,5.086921400494045,0.0,iotsim-ip-camera-street
H2_c1_supcon_proto,23,0.5257768465412987,0.016842527728941705,5.089343150456746,0.0,iotsim-ip-camera-street
H3_c1_supcon_rex_proto,0,0.6996433536211649,0.12210080151756604,5.3392608695560035,0.17446583300766683,iotsim-ip-camera-street
H3_c1_supcon_rex_proto,1,0.6742118000984192,0.10520839070280393,5.185849375194973,0.20167382280002735,iotsim-ip-camera-street
H3_c1_supcon_rex_proto,2,0.6711380812856886,0.09594166071878539,5.152335564295451,0.23985142110743457,iotsim-ip-camera-street
H3_c1_supcon_rex_proto,3,0.6522375345230103,0.08987633594208294,5.133746491538154,0.19594619474001876,iotsim-ip-camera-street
H3_c1_supcon_rex_proto,4,0.6393086512883505,0.08451462412873904,5.124999576144749,0.16917622728983084,iotsim-ip-camera-street
H3_c1_supcon_rex_proto,5,0.6287237074640062,0.08021945961647564,5.113785929150051,0.14850251755585,iotsim-ip-camera-street
H3_c1_supcon_rex_proto,6,0.6215648584895663,0.07735900498098797,5.1065900855594215,0.1341873306941529,iotsim-ip-camera-street
H3_c1_supcon_rex_proto,7,0.6262886159949832,0.07378366382585631,5.10232581032647,0.16908946802929373,iotsim-ip-camera-street
H3_c1_supcon_rex_proto,8,0.612276918358273,0.07061831239196989,5.099685298071967,0.12676022429433134,iotsim-ip-camera-street
H3_c1_supcon_rex_proto,9,0.5921537710560693,0.0678912525375684,5.096918662389119,0.058282515898705846,iotsim-ip-camera-street
H3_c1_supcon_rex_proto,10,0.6066949632432725,0.06553377107613617,5.095643387900458,0.12638740233321893,iotsim-ip-camera-street
H3_c1_supcon_rex_proto,11,0.5949400828944312,0.06260636904173428,5.09561284383138,0.09108967273722454,iotsim-ip-camera-street
H3_c1_supcon_rex_proto,12,0.5885302027066549,0.060202391197284065,5.092217365900676,0.07642425710542335,iotsim-ip-camera-street
H3_c1_supcon_rex_proto,13,0.5804900493886735,0.05802599526941776,5.092960278193156,0.052671990428886296,iotsim-ip-camera-street
H3_c1_supcon_rex_proto,14,0.5826557013723586,0.055637755948636264,5.092828141318427,0.07094043761895187,iotsim-ip-camera-street
H3_c1_supcon_rex_proto,15,0.5734288162655301,0.05363215050763554,5.090046167373657,0.043168127824982444,iotsim-ip-camera-street
H3_c1_supcon_rex_proto,16,0.5641960667239295,0.051757523583041296,5.091384940677219,0.013200154456474896,iotsim-ip-camera-street
H3_c1_supcon_rex_proto,17,0.5620560877852969,0.050050431655512914,5.089055140813191,0.012400497970197143,iotsim-ip-camera-street
H3_c1_supcon_rex_proto,18,0.5662441717253791,0.04831017657286591,5.090918805864122,0.035368416811050137,iotsim-ip-camera-street
H3_c1_supcon_rex_proto,19,0.5664442678292593,0.04649150516423914,5.090117851893107,0.04376384229463939,iotsim-ip-camera-street
H3_c1_supcon_rex_proto,20,0.5615672535366483,0.04486127673751778,5.090212000740899,0.0307390757326276,iotsim-ip-camera-street
H3_c1_supcon_rex_proto,21,0.5566956235302819,0.04313130324913396,5.088735527462429,0.01876298452680203,iotsim-ip-camera-street
H3_c1_supcon_rex_proto,22,0.5573205649852753,0.041702622547745705,5.088312413957384,0.0271467450908555,iotsim-ip-camera-street
H3_c1_supcon_rex_proto,23,0.5574070248338912,0.04014633740815851,5.090649021996392,0.03278309097711624,iotsim-ip-camera-street
H4_c1_supcon_rex_proto_selective_budget,0,0.6996433536211649,0.12210080151756604,5.3392608695560035,0.17446583300766683,iotsim-ip-camera-street
H4_c1_supcon_rex_proto_selective_budget,1,0.6742118000984192,0.10520839070280393,5.185849375194973,0.20167382280002735,iotsim-ip-camera-street
H4_c1_supcon_rex_proto_selective_budget,2,0.6711380812856886,0.09594166071878539,5.152335564295451,0.23985142110743457,iotsim-ip-camera-street
H4_c1_supcon_rex_proto_selective_budget,3,0.6522375345230103,0.08987633594208294,5.133746491538154,0.19594619474001876,iotsim-ip-camera-street
H4_c1_supcon_rex_proto_selective_budget,4,0.6393086512883505,0.08451462412873904,5.124999576144749,0.16917622728983084,iotsim-ip-camera-street
H4_c1_supcon_rex_proto_selective_budget,5,0.6287237074640062,0.08021945961647564,5.113785929150051,0.14850251755585,iotsim-ip-camera-street
