evaluation_role,dataset,holdout,method,seed,seed_group,selected_config_id,threshold,ood_target,uses_id_calib,uses_ood_val,uses_final_ood_eval,uses_attack_eval,ood_val_alarm_at_selection,id_calib_alarm_at_selection
consistency,primary_lowood,primary_lowood,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,49,heldout_47_51,fixed_lr,-4.41641482616712,0.01,True,True,False,False,0.001,0.0098
consistency,primary_lowood,primary_lowood,M3_top64_no_guard_LR,49,heldout_47_51,fixed_lr,13.478523128182468,0.01,True,True,False,False,0.01,0.0
consistency,primary_lowood,primary_lowood,M4_top64_random32_fixed_guard_LR,49,heldout_47_51,fixed_lr,-4.215151505463769,0.01,True,True,False,False,0.0025,0.01
consistency,primary_lowood,primary_lowood,M5_Isolation_Forest_top64,49,heldout_47_51,iforest_n100_auto,0.6005124423810119,0.01,True,True,False,False,0.01,0.0
consistency,primary_lowood,primary_lowood,M6_OC_SVM_top64,49,heldout_47_51,sgd_ocsvm_nu001,-37.622585380304486,0.01,True,True,False,False,0.01,0.001
consistency,primary_lowood,primary_lowood,M7_HistGB_shallow_top64,49,heldout_47_51,histgb_depth3_iter50_lr005,0.0004209807908295854,0.01,True,True,False,False,0.01,0.0084
consistency,primary_lowood,primary_lowood,M8_DevNet_like_MLP_top64,49,heldout_47_51,mlp_h16_alpha001,0.004975410197046595,0.01,True,True,False,False,0.001,0.0098
consistency,primary_lowood,primary_lowood,M9_DeepSAD_like_center_top64,49,heldout_47_51,center_lambda1,573.8416375122033,0.01,True,True,False,False,0.01,0.0002
consistency,primary_lowood,primary_lowood,M0_V1_original100_fixed_guard_LR,50,heldout_47_51,fixed_lr,-2.646479427395543,0.01,True,True,False,False,0.0005,0.01
consistency,primary_lowood,primary_lowood,M1_V2_top32_fixed_guard_LR,50,heldout_47_51,fixed_lr,-3.426404387097379,0.01,True,True,False,False,0.0095,0.0032
consistency,primary_lowood,primary_lowood,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,50,heldout_47_51,fixed_lr,-4.41641482616712,0.01,True,True,False,False,0.001,0.0098
consistency,primary_lowood,primary_lowood,M3_top64_no_guard_LR,50,heldout_47_51,fixed_lr,13.478523128182468,0.01,True,True,False,False,0.01,0.0
consistency,primary_lowood,primary_lowood,M4_top64_random32_fixed_guard_LR,50,heldout_47_51,fixed_lr,-2.4528265180653697,0.01,True,True,False,False,0.0015,0.01
consistency,primary_lowood,primary_lowood,M5_Isolation_Forest_top64,50,heldout_47_51,iforest_n100_auto,0.5953350936141583,0.01,True,True,False,False,0.01,0.0
consistency,primary_lowood,primary_lowood,M6_OC_SVM_top64,50,heldout_47_51,sgd_ocsvm_nu001,-38.0376441275911,0.01,True,True,False,False,0.01,0.0034
consistency,primary_lowood,primary_lowood,M7_HistGB_shallow_top64,50,heldout_47_51,histgb_depth2_iter50_lr005,0.0009648319957337266,0.01,True,True,False,False,0.0,0.0084
consistency,primary_lowood,primary_lowood,M8_DevNet_like_MLP_top64,50,heldout_47_51,mlp_h16_alpha001,0.0036743669947027382,0.01,True,True,False,False,0.0005,0.01
consistency,primary_lowood,primary_lowood,M9_DeepSAD_like_center_top64,50,heldout_47_51,center_lambda1,573.8416375122033,0.01,True,True,False,False,0.01,0.0002
consistency,primary_lowood,primary_lowood,M0_V1_original100_fixed_guard_LR,51,heldout_47_51,fixed_lr,-2.646479427395543,0.01,True,True,False,False,0.0005,0.01
consistency,primary_lowood,primary_lowood,M1_V2_top32_fixed_guard_LR,51,heldout_47_51,fixed_lr,-3.426404387097379,0.01,True,True,False,False,0.0095,0.0032
consistency,primary_lowood,primary_lowood,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,51,heldout_47_51,fixed_lr,-4.41641482616712,0.01,True,True,False,False,0.001,0.0098
consistency,primary_lowood,primary_lowood,M3_top64_no_guard_LR,51,heldout_47_51,fixed_lr,13.478523128182468,0.01,True,True,False,False,0.01,0.0
consistency,primary_lowood,primary_lowood,M4_top64_random32_fixed_guard_LR,51,heldout_47_51,fixed_lr,-3.9763604688112384,0.01,True,True,False,False,0.006,0.01
consistency,primary_lowood,primary_lowood,M5_Isolation_Forest_top64,51,heldout_47_51,iforest_n100_auto,0.5982384571269398,0.01,True,True,False,False,0.01,0.0
consistency,primary_lowood,primary_lowood,M6_OC_SVM_top64,51,heldout_47_51,sgd_ocsvm_nu001,-36.264696538724486,0.01,True,True,False,False,0.0,0.0098
consistency,primary_lowood,primary_lowood,M7_HistGB_shallow_top64,51,heldout_47_51,histgb_depth3_iter50_lr005,0.00035946480241811393,0.01,True,True,False,False,0.005,0.01
consistency,primary_lowood,primary_lowood,M8_DevNet_like_MLP_top64,51,heldout_47_51,mlp_h16_alpha001,0.002726318920671531,0.01,True,True,False,False,0.001,0.0098
consistency,primary_lowood,primary_lowood,M9_DeepSAD_like_center_top64,51,heldout_47_51,center_lambda1,573.8416375122033,0.01,True,True,False,False,0.01,0.0002
consistency,harder_holdout,chrono_late_train_early_eval,M0_V1_original100_fixed_guard_LR,42,main_42_46,fixed_lr,-3.2033476938112866,0.01,True,True,False,False,0.0,0.0098
consistency,harder_holdout,chrono_late_train_early_eval,M1_V2_top32_fixed_guard_LR,42,main_42_46,fixed_lr,-0.46364417869220853,0.01,True,True,False,False,0.01,0.0052
consistency,harder_holdout,chrono_late_train_early_eval,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,42,main_42_46,fixed_lr,-2.8655547549506384,0.01,True,True,False,False,0.008,0.0098
consistency,harder_holdout,chrono_late_train_early_eval,M3_top64_no_guard_LR,42,main_42_46,fixed_lr,109.6071538200298,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,chrono_late_train_early_eval,M4_top64_random32_fixed_guard_LR,42,main_42_46,fixed_lr,-3.6450665366223913,0.01,True,True,False,False,0.0035,0.0098
consistency,harder_holdout,chrono_late_train_early_eval,M5_Isolation_Forest_top64,42,main_42_46,iforest_n100_auto,0.6145052558444286,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,chrono_late_train_early_eval,M6_OC_SVM_top64,42,main_42_46,sgd_ocsvm_nu001,-35.20849844716188,0.01,True,True,False,False,0.004,0.01
consistency,harder_holdout,chrono_late_train_early_eval,M7_HistGB_shallow_top64,42,main_42_46,histgb_depth3_iter50_lr005,0.001707635408662439,0.01,True,True,False,False,0.0055,0.008
consistency,harder_holdout,chrono_late_train_early_eval,M8_DevNet_like_MLP_top64,42,main_42_46,mlp_h16_alpha001,0.003174857922364028,0.01,True,True,False,False,0.007,0.0098
consistency,harder_holdout,chrono_late_train_early_eval,M9_DeepSAD_like_center_top64,42,main_42_46,center_lambda0,386.45732884216307,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,chrono_late_train_early_eval,M0_V1_original100_fixed_guard_LR,43,main_42_46,fixed_lr,-3.2033476938112866,0.01,True,True,False,False,0.0,0.0098
consistency,harder_holdout,chrono_late_train_early_eval,M1_V2_top32_fixed_guard_LR,43,main_42_46,fixed_lr,-0.46364417869220853,0.01,True,True,False,False,0.01,0.0052
consistency,harder_holdout,chrono_late_train_early_eval,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,43,main_42_46,fixed_lr,-2.8655547549506384,0.01,True,True,False,False,0.008,0.0098
consistency,harder_holdout,chrono_late_train_early_eval,M3_top64_no_guard_LR,43,main_42_46,fixed_lr,109.6071538200298,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,chrono_late_train_early_eval,M4_top64_random32_fixed_guard_LR,43,main_42_46,fixed_lr,-4.490580993968923,0.01,True,True,False,False,0.007,0.0098
consistency,harder_holdout,chrono_late_train_early_eval,M5_Isolation_Forest_top64,43,main_42_46,iforest_n100_auto,0.6158410410363869,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,chrono_late_train_early_eval,M6_OC_SVM_top64,43,main_42_46,sgd_ocsvm_nu001,-29.533623682500117,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,chrono_late_train_early_eval,M7_HistGB_shallow_top64,43,main_42_46,histgb_depth3_iter50_lr005,0.0006111251708731296,0.01,True,True,False,False,0.007,0.0068
consistency,harder_holdout,chrono_late_train_early_eval,M8_DevNet_like_MLP_top64,43,main_42_46,mlp_h16_alpha001,0.0027197225375566627,0.01,True,True,False,False,0.005,0.01
consistency,harder_holdout,chrono_late_train_early_eval,M9_DeepSAD_like_center_top64,43,main_42_46,center_lambda0,386.45732884216307,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,chrono_late_train_early_eval,M0_V1_original100_fixed_guard_LR,44,main_42_46,fixed_lr,-3.2033476938112866,0.01,True,True,False,False,0.0,0.0098
consistency,harder_holdout,chrono_late_train_early_eval,M1_V2_top32_fixed_guard_LR,44,main_42_46,fixed_lr,-0.46364417869220853,0.01,True,True,False,False,0.01,0.0052
consistency,harder_holdout,chrono_late_train_early_eval,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,44,main_42_46,fixed_lr,-2.8655547549506384,0.01,True,True,False,False,0.008,0.0098
consistency,harder_holdout,chrono_late_train_early_eval,M3_top64_no_guard_LR,44,main_42_46,fixed_lr,109.6071538200298,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,chrono_late_train_early_eval,M4_top64_random32_fixed_guard_LR,44,main_42_46,fixed_lr,-3.4076355376387006,0.01,True,True,False,False,0.0035,0.0098
consistency,harder_holdout,chrono_late_train_early_eval,M5_Isolation_Forest_top64,44,main_42_46,iforest_n100_auto,0.6176084746934324,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,chrono_late_train_early_eval,M6_OC_SVM_top64,44,main_42_46,sgd_ocsvm_nu001,-48.79477786854338,0.01,True,True,False,False,0.005,0.01
consistency,harder_holdout,chrono_late_train_early_eval,M7_HistGB_shallow_top64,44,main_42_46,histgb_depth2_iter50_lr005,0.0020597479697098,0.01,True,True,False,False,0.005,0.0074
consistency,harder_holdout,chrono_late_train_early_eval,M8_DevNet_like_MLP_top64,44,main_42_46,mlp_h16_alpha001,0.005363639145158216,0.01,True,True,False,False,0.0025,0.01
consistency,harder_holdout,chrono_late_train_early_eval,M9_DeepSAD_like_center_top64,44,main_42_46,center_lambda2,2029.911263976942,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,chrono_late_train_early_eval,M0_V1_original100_fixed_guard_LR,45,main_42_46,fixed_lr,-3.2033476938112866,0.01,True,True,False,False,0.0,0.0098
consistency,harder_holdout,chrono_late_train_early_eval,M1_V2_top32_fixed_guard_LR,45,main_42_46,fixed_lr,-0.46364417869220853,0.01,True,True,False,False,0.01,0.0052
consistency,harder_holdout,chrono_late_train_early_eval,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,45,main_42_46,fixed_lr,-2.8655547549506384,0.01,True,True,False,False,0.008,0.0098
consistency,harder_holdout,chrono_late_train_early_eval,M3_top64_no_guard_LR,45,main_42_46,fixed_lr,109.6071538200298,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,chrono_late_train_early_eval,M4_top64_random32_fixed_guard_LR,45,main_42_46,fixed_lr,-3.7953483847392477,0.01,True,True,False,False,0.01,0.0084
consistency,harder_holdout,chrono_late_train_early_eval,M5_Isolation_Forest_top64,45,main_42_46,iforest_n100_auto,0.6250753229965502,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,chrono_late_train_early_eval,M6_OC_SVM_top64,45,main_42_46,sgd_ocsvm_nu001,-38.894208534228795,0.01,True,True,False,False,0.0,0.0098
consistency,harder_holdout,chrono_late_train_early_eval,M7_HistGB_shallow_top64,45,main_42_46,histgb_depth2_iter50_lr005,0.002067008347509796,0.01,True,True,False,False,0.005,0.008
consistency,harder_holdout,chrono_late_train_early_eval,M8_DevNet_like_MLP_top64,45,main_42_46,mlp_h16_alpha001,0.00863110603881066,0.01,True,True,False,False,0.004,0.01
consistency,harder_holdout,chrono_late_train_early_eval,M9_DeepSAD_like_center_top64,45,main_42_46,center_lambda1,1200.188639038056,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,chrono_late_train_early_eval,M0_V1_original100_fixed_guard_LR,46,main_42_46,fixed_lr,-3.2033476938112866,0.01,True,True,False,False,0.0,0.0098
consistency,harder_holdout,chrono_late_train_early_eval,M1_V2_top32_fixed_guard_LR,46,main_42_46,fixed_lr,-0.46364417869220853,0.01,True,True,False,False,0.01,0.0052
consistency,harder_holdout,chrono_late_train_early_eval,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,46,main_42_46,fixed_lr,-2.8655547549506384,0.01,True,True,False,False,0.008,0.0098
consistency,harder_holdout,chrono_late_train_early_eval,M3_top64_no_guard_LR,46,main_42_46,fixed_lr,109.6071538200298,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,chrono_late_train_early_eval,M4_top64_random32_fixed_guard_LR,46,main_42_46,fixed_lr,-3.3288502519709033,0.01,True,True,False,False,0.003,0.01
consistency,harder_holdout,chrono_late_train_early_eval,M5_Isolation_Forest_top64,46,main_42_46,iforest_n100_auto,0.6258528004603273,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,chrono_late_train_early_eval,M6_OC_SVM_top64,46,main_42_46,sgd_ocsvm_nu001,-25.798120276650497,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,chrono_late_train_early_eval,M7_HistGB_shallow_top64,46,main_42_46,histgb_depth3_iter50_lr005,0.0015090716336021819,0.01,True,True,False,False,0.0065,0.0098
consistency,harder_holdout,chrono_late_train_early_eval,M8_DevNet_like_MLP_top64,46,main_42_46,mlp_h16_alpha001,0.008585488377138975,0.01,True,True,False,False,0.007,0.0098
consistency,harder_holdout,chrono_late_train_early_eval,M9_DeepSAD_like_center_top64,46,main_42_46,center_lambda0,386.45732884216307,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,chrono_late_train_early_eval,M0_V1_original100_fixed_guard_LR,47,heldout_47_51,fixed_lr,-3.2033476938112866,0.01,True,True,False,False,0.0,0.0098
consistency,harder_holdout,chrono_late_train_early_eval,M1_V2_top32_fixed_guard_LR,47,heldout_47_51,fixed_lr,-0.46364417869220853,0.01,True,True,False,False,0.01,0.0052
consistency,harder_holdout,chrono_late_train_early_eval,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,47,heldout_47_51,fixed_lr,-2.8655547549506384,0.01,True,True,False,False,0.008,0.0098
consistency,harder_holdout,chrono_late_train_early_eval,M3_top64_no_guard_LR,47,heldout_47_51,fixed_lr,109.6071538200298,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,chrono_late_train_early_eval,M4_top64_random32_fixed_guard_LR,47,heldout_47_51,fixed_lr,-3.2198530935747987,0.01,True,True,False,False,0.005,0.01
consistency,harder_holdout,chrono_late_train_early_eval,M5_Isolation_Forest_top64,47,heldout_47_51,iforest_n100_auto,0.6201775837944529,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,chrono_late_train_early_eval,M6_OC_SVM_top64,47,heldout_47_51,sgd_ocsvm_nu001,-31.598370445590717,0.01,True,True,False,False,0.0,0.0098
consistency,harder_holdout,chrono_late_train_early_eval,M7_HistGB_shallow_top64,47,heldout_47_51,histgb_depth3_iter50_lr005,0.0015350915358277402,0.01,True,True,False,False,0.006,0.008
consistency,harder_holdout,chrono_late_train_early_eval,M8_DevNet_like_MLP_top64,47,heldout_47_51,mlp_h16_alpha001,0.007385487240389943,0.01,True,True,False,False,0.0075,0.01
consistency,harder_holdout,chrono_late_train_early_eval,M9_DeepSAD_like_center_top64,47,heldout_47_51,center_lambda0,386.45732884216307,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,chrono_late_train_early_eval,M0_V1_original100_fixed_guard_LR,48,heldout_47_51,fixed_lr,-3.2033476938112866,0.01,True,True,False,False,0.0,0.0098
consistency,harder_holdout,chrono_late_train_early_eval,M1_V2_top32_fixed_guard_LR,48,heldout_47_51,fixed_lr,-0.46364417869220853,0.01,True,True,False,False,0.01,0.0052
consistency,harder_holdout,chrono_late_train_early_eval,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,48,heldout_47_51,fixed_lr,-2.8655547549506384,0.01,True,True,False,False,0.008,0.0098
consistency,harder_holdout,chrono_late_train_early_eval,M3_top64_no_guard_LR,48,heldout_47_51,fixed_lr,109.6071538200298,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,chrono_late_train_early_eval,M4_top64_random32_fixed_guard_LR,48,heldout_47_51,fixed_lr,-4.512650181185495,0.01,True,True,False,False,0.007,0.0098
consistency,harder_holdout,chrono_late_train_early_eval,M5_Isolation_Forest_top64,48,heldout_47_51,iforest_n100_auto,0.6040685959020101,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,chrono_late_train_early_eval,M6_OC_SVM_top64,48,heldout_47_51,sgd_ocsvm_nu001,-33.091668068034394,0.01,True,True,False,False,0.01,0.003
consistency,harder_holdout,chrono_late_train_early_eval,M7_HistGB_shallow_top64,48,heldout_47_51,histgb_depth3_iter50_lr005,0.0013853453025053112,0.01,True,True,False,False,0.0065,0.01
consistency,harder_holdout,chrono_late_train_early_eval,M8_DevNet_like_MLP_top64,48,heldout_47_51,mlp_h16_alpha001,0.004559580958448352,0.01,True,True,False,False,0.0065,0.01
consistency,harder_holdout,chrono_late_train_early_eval,M9_DeepSAD_like_center_top64,48,heldout_47_51,center_lambda1,1200.188639038056,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,chrono_late_train_early_eval,M0_V1_original100_fixed_guard_LR,49,heldout_47_51,fixed_lr,-3.2033476938112866,0.01,True,True,False,False,0.0,0.0098
consistency,harder_holdout,chrono_late_train_early_eval,M1_V2_top32_fixed_guard_LR,49,heldout_47_51,fixed_lr,-0.46364417869220853,0.01,True,True,False,False,0.01,0.0052
consistency,harder_holdout,chrono_late_train_early_eval,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,49,heldout_47_51,fixed_lr,-2.8655547549506384,0.01,True,True,False,False,0.008,0.0098
consistency,harder_holdout,chrono_late_train_early_eval,M3_top64_no_guard_LR,49,heldout_47_51,fixed_lr,109.6071538200298,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,chrono_late_train_early_eval,M4_top64_random32_fixed_guard_LR,49,heldout_47_51,fixed_lr,-4.278205704161798,0.01,True,True,False,False,0.006,0.01
consistency,harder_holdout,chrono_late_train_early_eval,M5_Isolation_Forest_top64,49,heldout_47_51,iforest_n100_auto,0.6248746866194589,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,chrono_late_train_early_eval,M6_OC_SVM_top64,49,heldout_47_51,sgd_ocsvm_nu001,-34.732860361852275,0.01,True,True,False,False,0.005,0.01
consistency,harder_holdout,chrono_late_train_early_eval,M7_HistGB_shallow_top64,49,heldout_47_51,histgb_depth2_iter50_lr005,0.001484461084273597,0.01,True,True,False,False,0.0055,0.0086
consistency,harder_holdout,chrono_late_train_early_eval,M8_DevNet_like_MLP_top64,49,heldout_47_51,mlp_h16_alpha001,0.006982997441431488,0.01,True,True,False,False,0.004,0.01
consistency,harder_holdout,chrono_late_train_early_eval,M9_DeepSAD_like_center_top64,49,heldout_47_51,center_lambda0,386.45732884216307,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,chrono_late_train_early_eval,M0_V1_original100_fixed_guard_LR,50,heldout_47_51,fixed_lr,-3.2033476938112866,0.01,True,True,False,False,0.0,0.0098
consistency,harder_holdout,chrono_late_train_early_eval,M1_V2_top32_fixed_guard_LR,50,heldout_47_51,fixed_lr,-0.46364417869220853,0.01,True,True,False,False,0.01,0.0052
consistency,harder_holdout,chrono_late_train_early_eval,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,50,heldout_47_51,fixed_lr,-2.8655547549506384,0.01,True,True,False,False,0.008,0.0098
consistency,harder_holdout,chrono_late_train_early_eval,M3_top64_no_guard_LR,50,heldout_47_51,fixed_lr,109.6071538200298,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,chrono_late_train_early_eval,M4_top64_random32_fixed_guard_LR,50,heldout_47_51,fixed_lr,-4.209516565270799,0.01,True,True,False,False,0.001,0.0098
consistency,harder_holdout,chrono_late_train_early_eval,M5_Isolation_Forest_top64,50,heldout_47_51,iforest_n100_auto,0.6148738359956593,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,chrono_late_train_early_eval,M6_OC_SVM_top64,50,heldout_47_51,sgd_ocsvm_nu001,-32.85083412419128,0.01,True,True,False,False,0.0005,0.01
consistency,harder_holdout,chrono_late_train_early_eval,M7_HistGB_shallow_top64,50,heldout_47_51,histgb_depth2_iter50_lr005,0.0017602057597417915,0.01,True,True,False,False,0.0055,0.008
consistency,harder_holdout,chrono_late_train_early_eval,M8_DevNet_like_MLP_top64,50,heldout_47_51,mlp_h16_alpha001,0.006486802836880101,0.01,True,True,False,False,0.0015,0.01
consistency,harder_holdout,chrono_late_train_early_eval,M9_DeepSAD_like_center_top64,50,heldout_47_51,center_lambda0,386.45732884216307,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,chrono_late_train_early_eval,M0_V1_original100_fixed_guard_LR,51,heldout_47_51,fixed_lr,-3.2033476938112866,0.01,True,True,False,False,0.0,0.0098
consistency,harder_holdout,chrono_late_train_early_eval,M1_V2_top32_fixed_guard_LR,51,heldout_47_51,fixed_lr,-0.46364417869220853,0.01,True,True,False,False,0.01,0.0052
consistency,harder_holdout,chrono_late_train_early_eval,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,51,heldout_47_51,fixed_lr,-2.8655547549506384,0.01,True,True,False,False,0.008,0.0098
consistency,harder_holdout,chrono_late_train_early_eval,M3_top64_no_guard_LR,51,heldout_47_51,fixed_lr,109.6071538200298,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,chrono_late_train_early_eval,M4_top64_random32_fixed_guard_LR,51,heldout_47_51,fixed_lr,-4.21825785191509,0.01,True,True,False,False,0.0065,0.01
consistency,harder_holdout,chrono_late_train_early_eval,M5_Isolation_Forest_top64,51,heldout_47_51,iforest_n100_auto,0.6275688453951118,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,chrono_late_train_early_eval,M6_OC_SVM_top64,51,heldout_47_51,sgd_ocsvm_nu001,-39.32414757049775,0.01,True,True,False,False,0.01,0.001
consistency,harder_holdout,chrono_late_train_early_eval,M7_HistGB_shallow_top64,51,heldout_47_51,histgb_depth2_iter50_lr005,0.002689489019957205,0.01,True,True,False,False,0.005,0.0032
consistency,harder_holdout,chrono_late_train_early_eval,M8_DevNet_like_MLP_top64,51,heldout_47_51,mlp_h16_alpha001,0.0032445807495387106,0.01,True,True,False,False,0.0025,0.01
consistency,harder_holdout,chrono_late_train_early_eval,M9_DeepSAD_like_center_top64,51,heldout_47_51,center_lambda0,386.45732884216307,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,holdout_bin_2,M0_V1_original100_fixed_guard_LR,42,main_42_46,fixed_lr,-3.126371385544741,0.01,True,True,False,False,0.0,0.0098
consistency,harder_holdout,holdout_bin_2,M1_V2_top32_fixed_guard_LR,42,main_42_46,fixed_lr,-1.9876145615455427,0.01,True,True,False,False,0.006,0.01
consistency,harder_holdout,holdout_bin_2,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,42,main_42_46,fixed_lr,-3.4616880163438504,0.01,True,True,False,False,0.0075,0.01
consistency,harder_holdout,holdout_bin_2,M3_top64_no_guard_LR,42,main_42_46,fixed_lr,18.413058797626466,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,holdout_bin_2,M4_top64_random32_fixed_guard_LR,42,main_42_46,fixed_lr,-3.240610832858738,0.01,True,True,False,False,0.0025,0.01
consistency,harder_holdout,holdout_bin_2,M5_Isolation_Forest_top64,42,main_42_46,iforest_n100_auto,0.6308143402988552,0.01,True,True,False,False,0.0095,0.0
consistency,harder_holdout,holdout_bin_2,M6_OC_SVM_top64,42,main_42_46,sgd_ocsvm_nu001,-35.20144509957337,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,holdout_bin_2,M7_HistGB_shallow_top64,42,main_42_46,histgb_depth3_iter50_lr005,0.00042575106991407495,0.01,True,True,False,False,0.01,0.0098
consistency,harder_holdout,holdout_bin_2,M8_DevNet_like_MLP_top64,42,main_42_46,mlp_h16_alpha001,0.01190107142319915,0.01,True,True,False,False,0.002,0.0098
consistency,harder_holdout,holdout_bin_2,M9_DeepSAD_like_center_top64,42,main_42_46,center_lambda1,1258.1756567687935,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,holdout_bin_2,M0_V1_original100_fixed_guard_LR,43,main_42_46,fixed_lr,-3.126371385544741,0.01,True,True,False,False,0.0,0.0098
consistency,harder_holdout,holdout_bin_2,M1_V2_top32_fixed_guard_LR,43,main_42_46,fixed_lr,-1.9876145615455427,0.01,True,True,False,False,0.006,0.01
consistency,harder_holdout,holdout_bin_2,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,43,main_42_46,fixed_lr,-3.4616880163438504,0.01,True,True,False,False,0.0075,0.01
consistency,harder_holdout,holdout_bin_2,M3_top64_no_guard_LR,43,main_42_46,fixed_lr,18.413058797626466,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,holdout_bin_2,M4_top64_random32_fixed_guard_LR,43,main_42_46,fixed_lr,-2.8019292688342596,0.01,True,True,False,False,0.008,0.0098
consistency,harder_holdout,holdout_bin_2,M5_Isolation_Forest_top64,43,main_42_46,iforest_n100_auto,0.6263176753759159,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,holdout_bin_2,M6_OC_SVM_top64,43,main_42_46,sgd_ocsvm_nu001,-29.367327340393178,0.01,True,True,False,False,0.0025,0.01
consistency,harder_holdout,holdout_bin_2,M7_HistGB_shallow_top64,43,main_42_46,histgb_depth2_iter50_lr005,0.0010810743737537777,0.01,True,True,False,False,0.0085,0.0028
consistency,harder_holdout,holdout_bin_2,M8_DevNet_like_MLP_top64,43,main_42_46,mlp_h16_alpha001,0.01948347146809094,0.01,True,True,False,False,0.003,0.01
consistency,harder_holdout,holdout_bin_2,M9_DeepSAD_like_center_top64,43,main_42_46,center_lambda0,392.07909576415904,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,holdout_bin_2,M0_V1_original100_fixed_guard_LR,44,main_42_46,fixed_lr,-3.126371385544741,0.01,True,True,False,False,0.0,0.0098
consistency,harder_holdout,holdout_bin_2,M1_V2_top32_fixed_guard_LR,44,main_42_46,fixed_lr,-1.9876145615455427,0.01,True,True,False,False,0.006,0.01
consistency,harder_holdout,holdout_bin_2,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,44,main_42_46,fixed_lr,-3.4616880163438504,0.01,True,True,False,False,0.0075,0.01
consistency,harder_holdout,holdout_bin_2,M3_top64_no_guard_LR,44,main_42_46,fixed_lr,18.413058797626466,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,holdout_bin_2,M4_top64_random32_fixed_guard_LR,44,main_42_46,fixed_lr,-1.5265510557099362,0.01,True,True,False,False,0.0,0.0098
consistency,harder_holdout,holdout_bin_2,M5_Isolation_Forest_top64,44,main_42_46,iforest_n100_auto,0.6340797610743452,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,holdout_bin_2,M6_OC_SVM_top64,44,main_42_46,sgd_ocsvm_nu001,-44.974948710987704,0.01,True,True,False,False,0.01,0.0002
consistency,harder_holdout,holdout_bin_2,M7_HistGB_shallow_top64,44,main_42_46,histgb_depth2_iter50_lr005,0.001030324507358413,0.01,True,True,False,False,0.0075,0.0066
consistency,harder_holdout,holdout_bin_2,M8_DevNet_like_MLP_top64,44,main_42_46,mlp_h16_alpha001,0.00821967829717331,0.01,True,True,False,False,0.002,0.0098
