evaluation_role,dataset,holdout,split_protocol,head_id,head_family,head_label,protocol_variant,train_uses_ood_guard,threshold_uses_ood_val_guard,selected_config_id,seed,seed_group,feature_input,feature_dim,support_method,support_count,ood_target,threshold_source,threshold,attack_detection,final_ood_alarm,id_calib_alarm,ood_val_alarm,roc_auc_attack_vs_ood,pr_auc_attack_vs_ood,pauc_fpr_1pct,tpr_at_fpr_1pct,feasible_under_1pct,attack_eval_size,final_ood_eval_size,train_time,inference_time,param_count,selection_used_final_eval,threshold_uses_final_eval,hyperparameter_uses_final_eval
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,Prototype_metric_LR,prototype_metric_lr,Prototype / metric LR,P0_raw_train_id_threshold,False,False,prototype_metric_lr_C1,49,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,2.9725521564011768,0.10148232611174458,0.0547,0.01,0.0505,0.7091856328392246,0.16809916948295667,0.49748743718592964,0.0,False,877,10000,0.009923100005835295,0.008368199982214719,132,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,Prototype_metric_LR,prototype_metric_lr,Prototype / metric LR,P1_raw_train_oodval_threshold,False,True,prototype_metric_lr_C1,49,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,3.426539629259672,0.0,0.0081,0.0,0.01,0.7091856328392246,0.16809916948295667,0.49748743718592964,0.0,True,877,10000,0.010650700016412884,0.00890580000123009,132,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,Prototype_metric_LR,prototype_metric_lr,Prototype / metric LR,P2_guarded_train_id_threshold,True,False,prototype_metric_lr_C1,49,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,2.0207419884223023,0.2645381984036488,0.0094,0.01,0.007,0.9340183580387683,0.49847009590096475,0.5235183901262298,0.29646522234891676,True,877,10000,0.021753399982117116,0.009650299965869635,198,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,Prototype_metric_LR,prototype_metric_lr,Prototype / metric LR,P3_full_lowguard,True,True,prototype_metric_lr_C1,49,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,2.021098766274577,0.2645381984036488,0.0094,0.0098,0.007,0.9340183580387683,0.49847009590096475,0.5235183901262298,0.29646522234891676,True,877,10000,0.023808800033293664,0.010307400021702051,198,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,RFF_Logistic,rff_logistic,RFF Logistic optional,P0_raw_train_id_threshold,False,False,rff128_gamma1_C1,49,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,2.493926183021275,0.018244013683010263,0.0212,0.01,0.0195,0.5163649942987457,0.08457988731054972,0.49984815754943474,0.00798175598631699,False,877,10000,0.1645390999619849,0.024175000027753413,8321,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,RFF_Logistic,rff_logistic,RFF Logistic optional,P1_raw_train_oodval_threshold,False,True,rff256_gamma01_C1,49,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,1.941095236290016,0.03534777651083238,0.0117,0.0002,0.01,0.6444961231470924,0.128081539826169,0.5049191224079348,0.029646522234891677,False,877,10000,0.3769054000149481,0.03938560001552105,16641,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,RFF_Logistic,rff_logistic,RFF Logistic optional,P2_guarded_train_id_threshold,True,False,rff256_gamma01_C1,49,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,-0.6945258391537109,0.17103762827822122,0.0083,0.01,0.0055,0.7886709236031928,0.3985077610204622,0.56814288088103,0.18129988597491448,True,877,10000,0.9285168999922462,0.04306410002755001,16641,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,RFF_Logistic,rff_logistic,RFF Logistic optional,P3_full_lowguard,True,True,rff256_gamma01_C1,49,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,-0.678164872550743,0.17103762827822122,0.0078,0.0098,0.0055,0.7886709236031928,0.3985077610204622,0.56814288088103,0.18129988597491448,True,877,10000,0.9195762000163086,0.03642919997218996,16641,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR_reference,lr,LOW-GUARD-LR reference,P0_raw_train_id_threshold,False,False,lr_C1,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,-4.95345075905269,0.9680729760547321,0.5164,0.01,0.508,0.9267826681870012,0.41135281277860847,0.49748743718592964,0.0,False,877,10000,0.12571729999035597,0.012526199978310615,65,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR_reference,lr,LOW-GUARD-LR reference,P1_raw_train_oodval_threshold,False,True,lr_C1,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,52.191294881078356,0.0,0.0082,0.0,0.01,0.9267826681870012,0.41135281277860847,0.49748743718592964,0.0,True,877,10000,0.12115740001900122,0.013193899998441339,65,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR_reference,lr,LOW-GUARD-LR reference,P2_guarded_train_id_threshold,True,False,lr_C1,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,-4.105001834742048,0.9680729760547321,0.0045,0.01,0.0005,0.9811110604332952,0.9727854578991534,0.9830738641898202,0.9680729760547321,True,877,10000,0.3959428000380285,0.012257600028533489,65,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR_reference,lr,LOW-GUARD-LR reference,P3_full_lowguard,True,True,lr_C1,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,-4.102580408336336,0.9680729760547321,0.0045,0.01,0.0005,0.9811110604332952,0.9727854578991534,0.9830738641898202,0.9680729760547321,True,877,10000,0.4087044000043534,0.014102699991781265,65,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,DevNet_like_MLP,devnet_like_mlp,DevNet-like MLP,P0_raw_train_id_threshold,False,False,mlp_h16_alpha001,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,0.005183367626741536,0.9714937286202965,0.6299,0.01,0.6175,0.9188561003420753,0.45386130998384905,0.5091248717934026,0.07297605473204105,False,877,10000,0.6826919000013731,0.010598099965136498,1057,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,DevNet_like_MLP,devnet_like_mlp,DevNet-like MLP,P1_raw_train_oodval_threshold,False,True,mlp_h16_alpha001,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,0.9912615968883037,0.15393386545039908,0.0175,0.0,0.01,0.9188561003420753,0.45386130998384905,0.5091248717934026,0.07297605473204105,False,877,10000,0.7037245000246912,0.010431699978653342,1057,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,DevNet_like_MLP,devnet_like_mlp,DevNet-like MLP,P2_guarded_train_id_threshold,True,False,mlp_h16_alpha001,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,0.004065700853243475,0.9646522234891676,0.0071,0.01,0.0015,0.9858527936145951,0.9737650723531595,0.9675400950018048,0.9657924743443558,True,877,10000,1.2522601999808103,0.009672600019257516,1057,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,DevNet_like_MLP,devnet_like_mlp,DevNet-like MLP,P3_full_lowguard,True,True,mlp_h16_alpha001,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,0.004077842494007215,0.9646522234891676,0.0071,0.01,0.0015,0.9858527936145951,0.9737650723531595,0.9675400950018048,0.9657924743443558,True,877,10000,1.2496044999570586,0.010486499988473952,1057,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,HistGB_shallow,histgb,HistGB shallow,P0_raw_train_id_threshold,False,False,histgb_depth2_iter50_lr005,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,0.0008980514001295264,0.9703534777651083,0.5795,0.0084,0.5685,0.9579780501710375,0.8693668078983201,0.8728534347908299,0.7548460661345496,False,877,10000,0.11691569996764883,0.019789499987382442,50,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,HistGB_shallow,histgb,HistGB shallow,P1_raw_train_oodval_threshold,False,True,histgb_depth2_iter50_lr005,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,0.12140935496071886,0.7548460661345496,0.0009,0.0,0.001,0.9579780501710375,0.8693668078983201,0.8728534347908299,0.7548460661345496,True,877,10000,0.11838170001283288,0.01634490001015365,50,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,HistGB_shallow,histgb,HistGB shallow,P2_guarded_train_id_threshold,True,False,histgb_depth3_iter50_lr005,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,0.0012820519222159132,0.5108323831242874,0.0143,0.0096,0.0125,0.6690605473204105,0.5617634570348993,0.7471710318983744,0.49486887115165334,False,877,10000,0.11519860004773363,0.0071832999819889665,50,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,HistGB_shallow,histgb,HistGB shallow,P3_full_lowguard,True,True,histgb_depth3_iter50_lr005,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,0.0022953441618210617,0.5096921322690992,0.0109,0.0076,0.0095,0.6690605473204105,0.5617634570348993,0.7471710318983744,0.49486887115165334,False,877,10000,0.1161747999722138,0.007855599978938699,50,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,DeepSAD_like_center,deepsad_like_center,DeepSAD-like center,P0_raw_train_id_threshold,False,False,center_lambda0,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,368.8057672119144,0.03078677309007982,0.2736,0.01,0.267,0.3696525655644242,0.05895249390758186,0.49748743718592964,0.0,False,877,10000,0.00711920001776889,0.00991779996547848,128,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,DeepSAD_like_center,deepsad_like_center,DeepSAD-like center,P1_raw_train_oodval_threshold,False,True,center_lambda0,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,16514.30026855469,0.0,0.0088,0.0,0.01,0.3696525655644242,0.05895249390758186,0.49748743718592964,0.0,True,877,10000,0.009663900011219084,0.013131199986673892,128,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,DeepSAD_like_center,deepsad_like_center,DeepSAD-like center,P2_guarded_train_id_threshold,True,False,center_lambda2,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,512.7422131347663,0.12086659064994298,0.0268,0.01,0.0215,0.8261974914481185,0.2349829614422868,0.5131931034877925,0.07297605473204105,False,877,10000,0.017144299985375255,0.010441399994306266,128,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,DeepSAD_like_center,deepsad_like_center,DeepSAD-like center,P3_full_lowguard,True,True,center_lambda1,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,461.7895325088493,0.03876852907639681,0.0115,0.0014,0.01,0.8265279361459521,0.22264665645230236,0.5017103762827823,0.03534777651083238,False,877,10000,0.018242099962662905,0.009983199997805059,128,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,Prototype_metric_LR,prototype_metric_lr,Prototype / metric LR,P0_raw_train_id_threshold,False,False,prototype_metric_lr_C1,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,2.9725521564011768,0.10148232611174458,0.0547,0.01,0.0505,0.7091856328392246,0.16809916948295667,0.49748743718592964,0.0,False,877,10000,0.01124540000455454,0.006989400018937886,132,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,Prototype_metric_LR,prototype_metric_lr,Prototype / metric LR,P1_raw_train_oodval_threshold,False,True,prototype_metric_lr_C1,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,3.426539629259672,0.0,0.0081,0.0,0.01,0.7091856328392246,0.16809916948295667,0.49748743718592964,0.0,True,877,10000,0.010354100028052926,0.007897600007709116,132,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,Prototype_metric_LR,prototype_metric_lr,Prototype / metric LR,P2_guarded_train_id_threshold,True,False,prototype_metric_lr_C1,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,2.0207419884223023,0.2645381984036488,0.0094,0.01,0.007,0.9340183580387683,0.49847009590096475,0.5235183901262298,0.29646522234891676,True,877,10000,0.02440350002143532,0.010640599997714162,198,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,Prototype_metric_LR,prototype_metric_lr,Prototype / metric LR,P3_full_lowguard,True,True,prototype_metric_lr_C1,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,2.021098766274577,0.2645381984036488,0.0094,0.0098,0.007,0.9340183580387683,0.49847009590096475,0.5235183901262298,0.29646522234891676,True,877,10000,0.02485550002893433,0.012593199964612722,198,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,RFF_Logistic,rff_logistic,RFF Logistic optional,P0_raw_train_id_threshold,False,False,rff128_gamma1_C1,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,3.060450431592622,0.014823261117445839,0.0117,0.01,0.0135,0.5063607753705816,0.08410273923867309,0.501721836090372,0.013683010262257697,False,877,10000,0.1840506999869831,0.02397239999845624,8321,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,RFF_Logistic,rff_logistic,RFF Logistic optional,P1_raw_train_oodval_threshold,False,True,rff256_gamma01_C1,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,2.779929130212787,0.01596351197263398,0.0088,0.0,0.01,0.5660378563283922,0.09702854128291909,0.5005472058124144,0.019384264538198404,True,877,10000,0.37772879999829456,0.039152099983766675,16641,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,RFF_Logistic,rff_logistic,RFF Logistic optional,P2_guarded_train_id_threshold,True,False,rff128_gamma01_C1,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,1.184707749024184,0.28278221208665905,0.0087,0.01,0.006,0.7894222348916762,0.46612318967309224,0.595738097557342,0.2976054732041049,True,877,10000,0.5405742000439204,0.02361209999071434,8321,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,RFF_Logistic,rff_logistic,RFF Logistic optional,P3_full_lowguard,True,True,rff128_gamma01_C1,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,1.2211864412908624,0.2805017103762828,0.0085,0.01,0.006,0.7894222348916762,0.46612318967309224,0.595738097557342,0.2976054732041049,True,877,10000,0.507759400003124,0.027365599991753697,8321,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR_reference,lr,LOW-GUARD-LR reference,P0_raw_train_id_threshold,False,False,lr_C1,51,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,-4.95345075905269,0.9680729760547321,0.5164,0.01,0.508,0.9267826681870012,0.41135281277860847,0.49748743718592964,0.0,False,877,10000,0.11730230000102893,0.011012000031769276,65,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR_reference,lr,LOW-GUARD-LR reference,P1_raw_train_oodval_threshold,False,True,lr_C1,51,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,52.191294881078356,0.0,0.0082,0.0,0.01,0.9267826681870012,0.41135281277860847,0.49748743718592964,0.0,True,877,10000,0.150888699979987,0.012320499983616173,65,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR_reference,lr,LOW-GUARD-LR reference,P2_guarded_train_id_threshold,True,False,lr_C1,51,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,-4.105001834742048,0.9680729760547321,0.0045,0.01,0.0005,0.9811110604332952,0.9727854578991534,0.9830738641898202,0.9680729760547321,True,877,10000,0.4298753999755718,0.01172389998100698,65,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR_reference,lr,LOW-GUARD-LR reference,P3_full_lowguard,True,True,lr_C1,51,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,-4.102580408336336,0.9680729760547321,0.0045,0.01,0.0005,0.9811110604332952,0.9727854578991534,0.9830738641898202,0.9680729760547321,True,877,10000,0.4126107000047341,0.01074449997395277,65,False,False,False
locked,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,DevNet_like_MLP,devnet_like_mlp,DevNet-like MLP,P0_raw_train_id_threshold,False,False,mlp_h8_alpha001,51,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,0.0024966361792758147,0.9669327251995439,0.3555,0.01,0.351,0.9628675028506272,0.8592860505608998,0.7756628066214768,0.8198403648802737,False,877,10000,0.9029289999743924,0.009096499998122454,529,False,False,False
