candidate_rank_ascending,threshold,attack_family,family_scope,rows,gate_eligible_rows_ge_15,baseline_hard,candidate_hard,baseline_recall,candidate_recall,recall_loss_pp,family_gate_pass
1485,0.99999999708220555,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1485,0.99999999708220555,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
1485,0.99999999708220555,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,12,1,0.20000000000000001,80,false
1485,0.99999999708220555,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,18,1,0.59999999999999998,40,false
1485,0.99999999708220555,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
1485,0.99999999708220555,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1485,0.99999999708220555,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,10,1,0.16666666666666666,83.333333333333343,false
1485,0.99999999708220555,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,2,1,0.033333333333333333,96.666666666666671,false
1485,0.99999999708220555,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,847,1,0.42349999999999999,57.649999999999999,false
1485,0.99999999708220555,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1640,1,0.81999999999999995,18.000000000000004,false
1486,0.99999999710987697,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
1486,0.99999999710987697,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,0,1,0,100,false
1486,0.99999999710987697,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1486,0.99999999710987697,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
1486,0.99999999710987697,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,12,1,0.20000000000000001,80,false
1486,0.99999999710987697,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,18,1,0.59999999999999998,40,false
1486,0.99999999710987697,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
1486,0.99999999710987697,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1486,0.99999999710987697,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,10,1,0.16666666666666666,83.333333333333343,false
1486,0.99999999710987697,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,2,1,0.033333333333333333,96.666666666666671,false
1486,0.99999999710987697,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,847,1,0.42349999999999999,57.649999999999999,false
1486,0.99999999710987697,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1639,1,0.81950000000000001,18.050000000000001,false
1487,0.99999999711641774,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
1487,0.99999999711641774,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,0,1,0,100,false
1487,0.99999999711641774,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1487,0.99999999711641774,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
1487,0.99999999711641774,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,12,1,0.20000000000000001,80,false
1487,0.99999999711641774,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,18,1,0.59999999999999998,40,false
1487,0.99999999711641774,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
1487,0.99999999711641774,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1487,0.99999999711641774,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,10,1,0.16666666666666666,83.333333333333343,false
1487,0.99999999711641774,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,2,1,0.033333333333333333,96.666666666666671,false
1487,0.99999999711641774,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,846,1,0.42299999999999999,57.699999999999996,false
1487,0.99999999711641774,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1639,1,0.81950000000000001,18.050000000000001,false
1488,0.99999999713568677,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
1488,0.99999999713568677,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,0,1,0,100,false
1488,0.99999999713568677,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1488,0.99999999713568677,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
1488,0.99999999713568677,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,12,1,0.20000000000000001,80,false
1488,0.99999999713568677,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,18,1,0.59999999999999998,40,false
1488,0.99999999713568677,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
1488,0.99999999713568677,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1488,0.99999999713568677,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,10,1,0.16666666666666666,83.333333333333343,false
1488,0.99999999713568677,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,2,1,0.033333333333333333,96.666666666666671,false
1488,0.99999999713568677,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,845,1,0.42249999999999999,57.75,false
1488,0.99999999713568677,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1639,1,0.81950000000000001,18.050000000000001,false
1489,0.9999999971394431,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
1489,0.9999999971394431,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,0,1,0,100,false
1489,0.9999999971394431,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1489,0.9999999971394431,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
1489,0.9999999971394431,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,12,1,0.20000000000000001,80,false
1489,0.9999999971394431,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,18,1,0.59999999999999998,40,false
1489,0.9999999971394431,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
1489,0.9999999971394431,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1489,0.9999999971394431,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,10,1,0.16666666666666666,83.333333333333343,false
1489,0.9999999971394431,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,2,1,0.033333333333333333,96.666666666666671,false
1489,0.9999999971394431,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,844,1,0.42199999999999999,57.800000000000004,false
1489,0.9999999971394431,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1639,1,0.81950000000000001,18.050000000000001,false
1490,0.99999999719176147,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
1490,0.99999999719176147,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,0,1,0,100,false
1490,0.99999999719176147,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1490,0.99999999719176147,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
1490,0.99999999719176147,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,12,1,0.20000000000000001,80,false
1490,0.99999999719176147,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,18,1,0.59999999999999998,40,false
1490,0.99999999719176147,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
1490,0.99999999719176147,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1490,0.99999999719176147,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,10,1,0.16666666666666666,83.333333333333343,false
1490,0.99999999719176147,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,2,1,0.033333333333333333,96.666666666666671,false
1490,0.99999999719176147,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,843,1,0.42149999999999999,57.850000000000001,false
1490,0.99999999719176147,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1639,1,0.81950000000000001,18.050000000000001,false
1491,0.99999999720791277,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
1491,0.99999999720791277,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,0,1,0,100,false
1491,0.99999999720791277,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1491,0.99999999720791277,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
1491,0.99999999720791277,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,12,1,0.20000000000000001,80,false
1491,0.99999999720791277,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,18,1,0.59999999999999998,40,false
1491,0.99999999720791277,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
1491,0.99999999720791277,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1491,0.99999999720791277,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,10,1,0.16666666666666666,83.333333333333343,false
1491,0.99999999720791277,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,2,1,0.033333333333333333,96.666666666666671,false
1491,0.99999999720791277,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,843,1,0.42149999999999999,57.850000000000001,false
1491,0.99999999720791277,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1638,1,0.81899999999999995,18.100000000000005,false
1492,0.9999999972406779,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
1492,0.9999999972406779,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,0,1,0,100,false
1492,0.9999999972406779,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1492,0.9999999972406779,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
1492,0.9999999972406779,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,12,1,0.20000000000000001,80,false
1492,0.9999999972406779,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,18,1,0.59999999999999998,40,false
1492,0.9999999972406779,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
1492,0.9999999972406779,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1492,0.9999999972406779,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,10,1,0.16666666666666666,83.333333333333343,false
1492,0.9999999972406779,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,2,1,0.033333333333333333,96.666666666666671,false
1492,0.9999999972406779,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,842,1,0.42099999999999999,57.899999999999999,false
1492,0.9999999972406779,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1638,1,0.81899999999999995,18.100000000000005,false
1493,0.99999999724755462,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
1493,0.99999999724755462,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,0,1,0,100,false
1493,0.99999999724755462,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1493,0.99999999724755462,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
1493,0.99999999724755462,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,12,1,0.20000000000000001,80,false
1493,0.99999999724755462,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,18,1,0.59999999999999998,40,false
1493,0.99999999724755462,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
1493,0.99999999724755462,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1493,0.99999999724755462,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,10,1,0.16666666666666666,83.333333333333343,false
1493,0.99999999724755462,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,2,1,0.033333333333333333,96.666666666666671,false
1493,0.99999999724755462,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,841,1,0.42049999999999998,57.950000000000003,false
1493,0.99999999724755462,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1638,1,0.81899999999999995,18.100000000000005,false
1494,0.99999999725345656,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
1494,0.99999999725345656,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,0,1,0,100,false
1494,0.99999999725345656,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1494,0.99999999725345656,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
1494,0.99999999725345656,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,12,1,0.20000000000000001,80,false
1494,0.99999999725345656,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,18,1,0.59999999999999998,40,false
1494,0.99999999725345656,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
1494,0.99999999725345656,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1494,0.99999999725345656,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,10,1,0.16666666666666666,83.333333333333343,false
1494,0.99999999725345656,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,2,1,0.033333333333333333,96.666666666666671,false
1494,0.99999999725345656,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,841,1,0.42049999999999998,57.950000000000003,false
1494,0.99999999725345656,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1637,1,0.81850000000000001,18.149999999999999,false
1495,0.99999999728388267,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
1495,0.99999999728388267,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,0,1,0,100,false
1495,0.99999999728388267,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1495,0.99999999728388267,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
1495,0.99999999728388267,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,12,1,0.20000000000000001,80,false
1495,0.99999999728388267,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,18,1,0.59999999999999998,40,false
1495,0.99999999728388267,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
1495,0.99999999728388267,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1495,0.99999999728388267,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,10,1,0.16666666666666666,83.333333333333343,false
1495,0.99999999728388267,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,2,1,0.033333333333333333,96.666666666666671,false
1495,0.99999999728388267,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,841,1,0.42049999999999998,57.950000000000003,false
1495,0.99999999728388267,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1636,1,0.81799999999999995,18.200000000000006,false
1496,0.9999999972882001,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
1496,0.9999999972882001,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,0,1,0,100,false
1496,0.9999999972882001,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1496,0.9999999972882001,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
1496,0.9999999972882001,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,12,1,0.20000000000000001,80,false
1496,0.9999999972882001,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,18,1,0.59999999999999998,40,false
1496,0.9999999972882001,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
1496,0.9999999972882001,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1496,0.9999999972882001,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,10,1,0.16666666666666666,83.333333333333343,false
1496,0.9999999972882001,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,2,1,0.033333333333333333,96.666666666666671,false
1496,0.9999999972882001,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,840,1,0.41999999999999998,58.000000000000007,false
1496,0.9999999972882001,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1636,1,0.81799999999999995,18.200000000000006,false
1497,0.99999999730136446,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
1497,0.99999999730136446,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,0,1,0,100,false
1497,0.99999999730136446,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1497,0.99999999730136446,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
1497,0.99999999730136446,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,12,1,0.20000000000000001,80,false
1497,0.99999999730136446,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,18,1,0.59999999999999998,40,false
1497,0.99999999730136446,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
1497,0.99999999730136446,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1497,0.99999999730136446,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,10,1,0.16666666666666666,83.333333333333343,false
1497,0.99999999730136446,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,2,1,0.033333333333333333,96.666666666666671,false
1497,0.99999999730136446,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,839,1,0.41949999999999998,58.050000000000004,false
1497,0.99999999730136446,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1636,1,0.81799999999999995,18.200000000000006,false
1498,0.99999999730333,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
1498,0.99999999730333,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,0,1,0,100,false
1498,0.99999999730333,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1498,0.99999999730333,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
1498,0.99999999730333,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,12,1,0.20000000000000001,80,false
1498,0.99999999730333,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,18,1,0.59999999999999998,40,false
1498,0.99999999730333,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
1498,0.99999999730333,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1498,0.99999999730333,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,10,1,0.16666666666666666,83.333333333333343,false
1498,0.99999999730333,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,2,1,0.033333333333333333,96.666666666666671,false
1498,0.99999999730333,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,838,1,0.41899999999999998,58.099999999999994,false
1498,0.99999999730333,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1636,1,0.81799999999999995,18.200000000000006,false
1499,0.99999999732339728,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
1499,0.99999999732339728,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,0,1,0,100,false
1499,0.99999999732339728,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1499,0.99999999732339728,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
1499,0.99999999732339728,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,12,1,0.20000000000000001,80,false
1499,0.99999999732339728,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,18,1,0.59999999999999998,40,false
1499,0.99999999732339728,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
1499,0.99999999732339728,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1499,0.99999999732339728,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,10,1,0.16666666666666666,83.333333333333343,false
1499,0.99999999732339728,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,2,1,0.033333333333333333,96.666666666666671,false
1499,0.99999999732339728,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,837,1,0.41849999999999998,58.149999999999999,false
1499,0.99999999732339728,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1636,1,0.81799999999999995,18.200000000000006,false
1500,0.99999999733289369,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
1500,0.99999999733289369,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,0,1,0,100,false
1500,0.99999999733289369,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1500,0.99999999733289369,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
1500,0.99999999733289369,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,12,1,0.20000000000000001,80,false
1500,0.99999999733289369,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,18,1,0.59999999999999998,40,false
1500,0.99999999733289369,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
1500,0.99999999733289369,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1500,0.99999999733289369,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,10,1,0.16666666666666666,83.333333333333343,false
1500,0.99999999733289369,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,2,1,0.033333333333333333,96.666666666666671,false
1500,0.99999999733289369,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,836,1,0.41799999999999998,58.20000000000001,false
