seed,active_label_budget,subspace_name,bank_name,source_roles,train_rows,inner_val_rows,outer_val_rows,prototype_budget,prototype_count,prototype_local_indices_sha256,radius_quantile,inner_radius,outer_radius,inner_distance_mean,outer_distance_mean,uses_final_ood,uses_attack_eval,uses_dev_heavy_query
43,64,MI_dir,ood,ood_train/ood_val/ood_stress_train/ood_stress_val,4350,4350,4350,32,32,80fe49450628ca545212829f025a42925fa1ae60ec8de00af93a0f68d0581359,0.95,4.178420543670654,4.178420543670654,0.6747782826423645,0.6747782826423645,False,False,False
43,64,MI_dir,attack_medium,medium_support_train/val/pseudo_query,46,16,82,32,32,4e02929171f01fded555c64c160b800b3a7fe563de3ee394d6fa84724e8e1bd2,0.95,1.7168331146240234,3.2878363132476807,1.065850019454956,1.5729085206985474,False,False,False
43,64,MI_dir,attack_heavy,active_heavy_train/val/pseudo_query,21,8,43,32,21,d9f95ab182e2ec93898dbb3f32a33b0b22f9a724fc1a2f3c420c5daaf0dfb5b2,0.95,0.8811003565788269,3.2443435192108154,0.6366372108459473,2.1569433212280273,False,False,False
43,64,H,id,id_fit/id_calib,2400,600,600,32,32,067ad16ad3d28f7809b88f370e3c170938572230602c7e21c6eb8a2cb426ffc3,0.95,1.8392115831375122,1.8392115831375122,1.067572832107544,1.067572832107544,False,False,False
43,64,H,ood,ood_train/ood_val/ood_stress_train/ood_stress_val,4350,4350,4350,32,32,2fc68b1d7e0c7be1c01e7391c958eed2f388ce526a82de2a18e166f58cdc5aaf,0.95,4.364381790161133,4.364381790161133,0.6433969736099243,0.6433969736099243,False,False,False
43,64,H,attack_medium,medium_support_train/val/pseudo_query,46,16,82,32,32,7200b6ccd907fca98d86911d46ec18eda2f731a436b3edd57acf22bf196b0224,0.95,1.6621100902557373,3.4567484855651855,1.0745599269866943,1.665703535079956,False,False,False
43,64,H,attack_heavy,active_heavy_train/val/pseudo_query,21,8,43,32,21,d9f95ab182e2ec93898dbb3f32a33b0b22f9a724fc1a2f3c420c5daaf0dfb5b2,0.95,0.8755063414573669,3.269618034362793,0.6423647999763489,2.1588141918182373,False,False,False
43,64,HH,id,id_fit/id_calib,2400,600,600,32,32,d02bb2d146b7a0473a3b34ade4b03d2683eb96f036ca29585f067c62cccb367d,0.95,4.810427665710449,4.810427665710449,2.927400588989258,2.927400588989258,False,False,False
43,64,HH,ood,ood_train/ood_val/ood_stress_train/ood_stress_val,4350,4350,4350,32,32,0f537985632018dde842a9d8406f441359b7e06f56a455971bc128b3525175a1,0.95,362.2207336425781,362.2207336425781,7785.07666015625,7785.07666015625,False,False,False
43,64,HH,attack_medium,medium_support_train/val/pseudo_query,46,16,82,32,32,0f5d115874a043aeb31ec7752f69781328689184a988695381f692a92e079cbc,0.95,16.496807098388672,16.496807098388672,5.510045051574707,4.881808280944824,False,False,False
